Date,Open,High,Low,Close ,Adj Close ,Volume
22-Sep-25,"115,309.22","115,431.31","112,037.65","112,748.51","112,748.51","70,684,158,591"
21-Sep-25,"115,730.23","115,901.09","115,252.58","115,306.09","115,306.09","22,495,852,193"
20-Sep-25,"115,691.13","116,191.15","115,473.52","115,721.96","115,721.96","22,864,449,614"
19-Sep-25,"117,137.67","117,479.76","115,141.82","115,688.86","115,688.86","38,828,473,971"
18-Sep-25,"116,461.27","117,911.79","116,188.80","117,137.20","117,137.20","49,457,272,032"
17-Sep-25,"116,840.51","117,328.61","114,794.98","116,468.51","116,468.51","60,528,025,996"
16-Sep-25,"115,423.76","117,005.27","114,813.09","116,843.19","116,843.19","45,781,744,593"
15-Sep-25,"115,399.63","116,747.88","114,461.06","115,444.88","115,444.88","52,937,859,416"
14-Sep-25,"115,950.29","116,181.50","115,222.40","115,407.66","115,407.66","32,798,036,057"
13-Sep-25,"116,093.56","116,334.63","115,248.27","115,950.51","115,950.51","34,549,454,947"
12-Sep-25,"115,507.79","116,769.38","114,794.48","116,101.58","116,101.58","54,785,725,894"
11-Sep-25,"113,961.43","115,522.55","113,453.84","115,507.54","115,507.54","45,685,065,332"
10-Sep-25,"111,531.25","114,275.25","110,940.08","113,955.36","113,955.36","56,377,473,784"
09-Sep-25,"112,077.58","113,225.44","110,776.70","111,530.55","111,530.55","45,984,480,722"
08-Sep-25,"111,163.02","112,869.23","110,630.61","112,071.43","112,071.43","40,212,813,407"
07-Sep-25,"110,221.33","111,591.08","110,211.63","111,167.62","111,167.62","24,618,007,520"
06-Sep-25,"110,650.57","111,275.02","110,024.09","110,224.70","110,224.70","21,500,719,036"
05-Sep-25,"110,723.02","113,357.49","110,233.40","110,650.98","110,650.98","60,241,647,677"
04-Sep-25,"111,718.15","112,208.33","109,347.23","110,723.60","110,723.60","60,131,132,901"
03-Sep-25,"111,190.70","112,600.23","110,582.96","111,723.21","111,723.21","61,119,643,565"
02-Sep-25,"109,243.07","111,748.02","108,454.03","111,200.59","111,200.59","74,776,999,491"
01-Sep-25,"108,228.75","109,890.59","107,271.18","109,250.59","109,250.59","66,870,372,995"
31-Aug-25,"108,818.46","109,491.00","108,104.66","108,236.71","108,236.71","47,986,191,770"
30-Aug-25,"108,409.41","108,929.35","107,444.45","108,808.07","108,808.07","51,486,264,208"
29-Aug-25,"112,550.52","112,619.05","107,559.63","108,410.84","108,410.84","77,843,379,644"
28-Aug-25,"111,219.05","113,450.08","110,900.92","112,544.80","112,544.80","58,860,155,962"
27-Aug-25,"111,795.71","112,619.41","110,398.27","111,222.06","111,222.06","62,137,056,409"
26-Aug-25,"110,124.10","112,397.02","108,762.04","111,802.66","111,802.66","69,396,320,317"
25-Aug-25,"113,456.90","113,637.84","109,324.28","110,124.35","110,124.35","85,706,860,190"
24-Aug-25,"115,387.39","115,615.09","111,060.55","113,458.43","113,458.43","73,961,489,632"
23-Aug-25,"116,866.37","116,996.25","114,536.11","115,374.33","115,374.33","55,377,142,586"
22-Aug-25,"112,433.73","117,377.40","111,678.95","116,874.09","116,874.09","82,528,088,240"
21-Aug-25,"114,275.69","114,802.65","111,986.23","112,419.03","112,419.03","57,817,883,700"
20-Aug-25,"112,828.02","114,625.80","112,387.96","114,274.74","114,274.74","67,993,811,526"
19-Aug-25,"116,241.86","116,764.50","112,730.40","112,831.18","112,831.18","71,657,600,353"
18-Aug-25,"117,453.91","117,614.17","114,723.68","116,252.31","116,252.31","72,787,808,090"
17-Aug-25,"117,492.79","118,595.77","117,279.52","117,453.06","117,453.06","45,852,169,525"
16-Aug-25,"117,398.42","117,996.06","117,271.95","117,491.35","117,491.35","48,036,922,378"
15-Aug-25,"118,365.78","119,332.31","116,864.57","117,398.35","117,398.35","68,665,353,159"
14-Aug-25,"123,339.40","124,457.12","117,254.88","118,359.58","118,359.58","104,055,627,395"
13-Aug-25,"120,168.98","123,682.45","118,939.63","123,344.06","123,344.06","90,904,808,795"
12-Aug-25,"118,717.66","120,302.47","118,228.72","120,172.91","120,172.91","72,803,657,984"
11-Aug-25,"119,306.81","122,321.09","118,159.03","118,731.45","118,731.45","90,528,784,177"
10-Aug-25,"116,497.72","119,320.71","116,485.16","119,306.76","119,306.76","64,755,458,694"
09-Aug-25,"116,678.27","117,906.61","116,363.84","116,500.36","116,500.36","54,004,312,429"
08-Aug-25,"117,505.50","117,689.20","115,917.46","116,688.73","116,688.73","59,713,005,166"
07-Aug-25,"115,030.05","117,676.91","114,279.71","117,496.90","117,496.90","64,051,649,681"
06-Aug-25,"114,140.91","115,737.84","113,372.25","115,028.00","115,028.00","56,379,133,510"
05-Aug-25,"115,072.19","115,117.44","112,701.11","114,141.45","114,141.45","61,039,182,286"
04-Aug-25,"114,223.92","115,729.47","114,130.41","115,071.88","115,071.88","35,783,028,986"
03-Aug-25,"112,525.80","114,747.42","111,943.80","114,217.67","114,217.67","48,099,615,826"
02-Aug-25,"113,320.39","114,021.60","112,005.77","112,526.91","112,526.91","56,870,866,000"
01-Aug-25,"115,738.95","116,060.77","112,724.45","113,320.09","113,320.09","91,294,530,181"
31-Jul-25,"117,833.63","118,919.98","115,505.22","115,758.20","115,758.20","69,370,346,018"
30-Jul-25,"117,921.99","118,780.73","115,800.83","117,831.19","117,831.19","68,896,148,592"
29-Jul-25,"117,938.59","119,273.87","116,987.37","117,922.15","117,922.15","68,463,107,433"
28-Jul-25,"119,457.52","119,819.79","117,441.44","117,924.48","117,924.48","64,822,943,193"
27-Jul-25,"117,944.73","119,815.59","117,859.69","119,448.49","119,448.49","54,683,390,892"
26-Jul-25,"117,644.84","118,335.69","117,181.23","117,947.37","117,947.37","48,508,954,046"
25-Jul-25,"118,368.00","118,486.98","114,759.82","117,635.88","117,635.88","104,857,024,569"
24-Jul-25,"118,770.98","119,535.45","117,247.97","118,368.00","118,368.00","72,627,318,560"
23-Jul-25,"119,997.45","120,113.35","117,391.39","118,754.96","118,754.96","66,608,604,537"
22-Jul-25,"117,426.50","120,269.97","116,233.23","119,995.41","119,995.41","79,217,583,118"
21-Jul-25,"117,306.47","119,671.56","116,584.40","117,439.54","117,439.54","69,820,091,744"
20-Jul-25,"117,944.11","118,865.03","116,550.13","117,300.79","117,300.79","57,515,447,231"
19-Jul-25,"117,998.13","118,541.40","117,388.41","117,939.98","117,939.98","47,564,562,765"
18-Jul-25,"119,284.11","120,851.91","116,925.98","118,003.23","118,003.23","77,945,799,785"
17-Jul-25,"118,738.51","120,999.61","117,508.22","119,289.84","119,289.84","72,363,841,798"
16-Jul-25,"117,777.19","120,065.52","117,064.82","118,738.51","118,738.51","72,162,029,070"
15-Jul-25,"119,853.85","119,935.56","115,765.69","117,777.19","117,777.19","98,321,661,181"
14-Jul-25,"119,115.79","123,091.61","118,959.20","119,849.70","119,849.70","181,746,419,401"
13-Jul-25,"117,432.20","119,449.57","117,265.44","119,116.12","119,116.12","49,021,091,807"
12-Jul-25,"117,530.71","118,219.90","116,977.02","117,435.23","117,435.23","45,524,560,304"
11-Jul-25,"115,986.23","118,856.48","115,245.69","117,516.99","117,516.99","86,928,361,085"
10-Jul-25,"111,329.20","116,608.78","110,660.75","115,987.20","115,987.20","95,911,605,728"
09-Jul-25,"108,950.27","111,925.38","108,357.68","111,326.55","111,326.55","57,927,418,065"
08-Jul-25,"108,298.23","109,198.97","107,499.55","108,950.27","108,950.27","44,282,204,127"
07-Jul-25,"109,235.33","109,710.25","107,527.05","108,299.85","108,299.85","45,415,696,597"
06-Jul-25,"108,231.19","109,731.63","107,847.02","109,232.07","109,232.07","36,746,020,463"
05-Jul-25,"108,015.84","108,381.34","107,842.27","108,231.18","108,231.18","30,615,537,520"
04-Jul-25,"109,635.66","109,751.98","107,296.38","108,034.34","108,034.34","42,616,442,656"
03-Jul-25,"108,845.02","110,541.46","108,605.80","109,647.98","109,647.98","50,494,742,270"
02-Jul-25,"105,703.10","109,763.66","105,157.40","108,859.32","108,859.32","56,248,657,737"
01-Jul-25,"107,144.38","107,550.68","105,270.23","105,698.28","105,698.28","44,110,692,247"
30-Jun-25,"108,383.44","108,798.79","106,759.65","107,135.34","107,135.34","42,064,804,590"
29-Jun-25,"107,327.82","108,526.30","107,230.11","108,385.57","108,385.57","35,534,874,438"
28-Jun-25,"107,090.55","107,567.88","106,883.98","107,327.70","107,327.70","30,037,708,335"
27-Jun-25,"106,954.92","107,772.47","106,449.99","107,088.43","107,088.43","45,353,692,675"
26-Jun-25,"107,375.07","108,305.55","106,666.35","106,960.00","106,960.00","43,891,990,613"
25-Jun-25,"106,047.41","108,168.40","105,881.39","107,361.26","107,361.26","51,624,120,283"
24-Jun-25,"105,571.52","106,316.83","104,740.24","106,045.63","106,045.63","48,822,986,421"
23-Jun-25,"100,987.48","106,116.86","99,705.75","105,577.77","105,577.77","65,237,759,656"
22-Jun-25,"102,212.03","103,351.63","98,286.20","100,987.14","100,987.14","65,536,997,201"
21-Jun-25,"103,315.08","104,015.78","100,973.06","102,257.41","102,257.41","38,360,555,118"
20-Jun-25,"104,681.03","106,539.38","102,372.21","103,309.60","103,309.60","50,951,862,476"
19-Jun-25,"104,886.77","105,250.89","103,940.77","104,684.29","104,684.29","37,333,806,920"
18-Jun-25,"104,602.07","105,581.85","103,602.27","104,883.33","104,883.33","47,318,089,133"
17-Jun-25,"106,794.12","107,750.20","103,396.53","104,601.12","104,601.12","55,964,092,176"
16-Jun-25,"105,555.59","108,915.38","104,997.63","106,796.76","106,796.76","50,366,626,945"
15-Jun-25,"105,464.84","106,157.10","104,519.88","105,552.02","105,552.02","36,744,307,742"
14-Jun-25,"106,108.09","106,203.76","104,379.37","105,472.41","105,472.41","38,007,870,453"
13-Jun-25,"105,924.59","106,182.55","102,822.02","106,090.97","106,090.97","69,550,440,846"
12-Jun-25,"108,685.91","108,780.70","105,785.69","105,929.05","105,929.05","54,843,867,968"
11-Jun-25,"110,261.80","110,384.22","108,086.33","108,686.63","108,686.63","50,842,662,052"
10-Jun-25,"110,295.69","110,380.13","108,367.71","110,257.23","110,257.23","54,700,101,509"
09-Jun-25,"105,793.02","110,561.42","105,400.23","110,294.10","110,294.10","55,903,193,732"
08-Jun-25,"105,617.51","106,497.06","105,075.33","105,793.65","105,793.65","36,626,232,328"
07-Jun-25,"104,390.65","105,972.76","103,987.31","105,615.63","105,615.63","38,365,033,776"
06-Jun-25,"101,574.37","105,376.77","101,169.57","104,390.34","104,390.34","48,856,653,697"
05-Jun-25,"104,750.78","105,936.69","100,436.88","101,575.95","101,575.95","57,479,298,400"
04-Jun-25,"105,434.37","105,997.70","104,232.70","104,731.98","104,731.98","44,544,857,105"
03-Jun-25,"105,888.48","106,813.58","104,920.84","105,432.47","105,432.47","46,196,508,367"
02-Jun-25,"105,649.81","105,958.31","103,727.55","105,881.53","105,881.53","45,819,706,290"
01-Jun-25,"104,637.30","105,884.55","103,826.95","105,652.10","105,652.10","37,397,056,873"
31-May-25,"103,994.72","104,927.10","103,136.12","104,638.09","104,638.09","38,997,843,858"
30-May-25,"105,646.21","106,308.95","103,685.79","103,998.57","103,998.57","57,655,287,183"
29-May-25,"107,795.57","108,910.05","105,374.40","105,641.76","105,641.76","56,022,752,042"
28-May-25,"108,992.17","109,298.29","106,812.93","107,802.33","107,802.33","49,155,377,493"
27-May-25,"109,440.41","110,744.21","107,609.55","108,994.64","108,994.64","57,450,176,272"
26-May-25,"109,023.78","110,376.88","108,735.64","109,440.37","109,440.37","45,950,461,571"
25-May-25,"107,802.27","109,313.30","106,683.38","109,035.39","109,035.39","47,518,041,841"
24-May-25,"107,278.51","109,454.52","106,895.29","107,791.16","107,791.16","45,903,627,163"
23-May-25,"111,679.36","111,798.91","106,841.30","107,287.80","107,287.80","67,548,133,399"
22-May-25,"109,673.49","111,970.17","109,285.07","111,673.28","111,673.28","70,157,575,642"
21-May-25,"106,791.31","110,724.46","106,127.23","109,678.08","109,678.08","78,086,364,051"
20-May-25,"105,605.41","107,307.12","104,206.52","106,791.09","106,791.09","36,515,726,122"
19-May-25,"106,430.53","107,068.72","102,112.69","105,606.18","105,606.18","61,761,126,647"
18-May-25,"103,186.95","106,597.17","103,142.60","106,446.01","106,446.01","49,887,082,058"
17-May-25,"103,489.29","103,716.95","102,659.18","103,191.09","103,191.09","37,898,552,742"
16-May-25,"103,735.66","104,533.48","103,137.48","103,489.29","103,489.29","44,386,499,364"
15-May-25,"103,538.83","104,153.62","101,440.81","103,744.64","103,744.64","50,408,241,840"
14-May-25,"104,167.33","104,303.56","102,618.30","103,539.41","103,539.41","45,956,071,155"
13-May-25,"102,812.49","104,997.42","101,515.09","104,169.81","104,169.81","52,608,876,410"
12-May-25,"104,106.96","105,747.45","100,814.41","102,812.95","102,812.95","63,250,475,404"
11-May-25,"104,701.07","104,937.99","103,364.74","104,106.36","104,106.36","46,285,517,406"
10-May-25,"102,973.71","104,961.77","102,830.48","104,696.33","104,696.33","42,276,713,994"
09-May-25,"103,239.13","104,297.49","102,343.09","102,970.85","102,970.85","58,198,593,958"
08-May-25,"97,034.25","103,969.54","96,913.88","103,241.46","103,241.46","69,895,404,397"
07-May-25,"96,800.20","97,625.80","95,829.34","97,032.32","97,032.32","76,983,822,462"
06-May-25,"94,748.38","96,889.18","93,399.86","96,802.48","96,802.48","26,551,275,827"
05-May-25,"94,319.56","95,193.19","93,566.27","94,748.05","94,748.05","25,816,260,327"
04-May-25,"95,877.19","96,318.92","94,173.43","94,315.98","94,315.98","18,198,688,416"
03-May-25,"96,904.63","96,943.88","95,821.29","95,891.80","95,891.80","15,775,154,889"
02-May-25,"96,494.97","97,905.90","96,375.95","96,910.07","96,910.07","26,421,924,677"
01-May-25,"94,212.86","97,437.96","94,153.63","96,492.34","96,492.34","32,875,889,623"
30-Apr-25,"94,286.47","95,249.32","92,979.64","94,207.31","94,207.31","28,344,679,831"
29-Apr-25,"94,981.86","95,485.41","93,796.63","94,284.79","94,284.79","25,806,129,921"
28-Apr-25,"93,755.30","95,598.49","92,860.80","94,978.75","94,978.75","32,363,449,569"
27-Apr-25,"94,660.91","95,301.20","93,665.40","93,754.84","93,754.84","18,090,367,764"
26-Apr-25,"94,714.65","95,251.36","93,927.25","94,646.93","94,646.93","17,612,825,123"
25-Apr-25,"93,954.25","95,768.39","92,898.59","94,720.50","94,720.50","40,915,232,364"
24-Apr-25,"93,692.40","94,016.20","91,696.71","93,943.80","93,943.80","31,483,175,315"
23-Apr-25,"93,427.59","94,535.73","91,962.96","93,699.11","93,699.11","41,719,568,821"
22-Apr-25,"87,521.88","93,817.38","87,084.53","93,441.89","93,441.89","55,899,038,456"
21-Apr-25,"85,171.54","88,460.09","85,143.84","87,518.91","87,518.91","41,396,190,190"
20-Apr-25,"85,066.07","85,306.38","83,976.84","85,174.30","85,174.30","14,664,050,812"
19-Apr-25,"84,450.87","85,597.70","84,353.46","85,063.41","85,063.41","15,259,300,427"
18-Apr-25,"84,900.19","85,095.05","84,298.88","84,450.80","84,450.80","12,728,372,364"
17-Apr-25,"84,030.67","85,449.07","83,749.75","84,895.75","84,895.75","21,276,866,029"
16-Apr-25,"83,674.51","85,428.28","83,100.62","84,033.87","84,033.87","29,617,804,112"
15-Apr-25,"84,539.70","86,429.35","83,598.82","83,668.99","83,668.99","28,040,322,885"
14-Apr-25,"83,694.52","85,785.00","83,690.64","84,542.39","84,542.39","34,090,769,777"
13-Apr-25,"85,279.47","86,015.19","83,027.01","83,684.98","83,684.98","28,796,984,817"
12-Apr-25,"83,404.52","85,856.19","82,769.38","85,287.11","85,287.11","24,258,059,104"
11-Apr-25,"79,625.05","84,247.48","78,936.32","83,404.84","83,404.84","41,656,778,779"
10-Apr-25,"82,565.98","82,700.93","78,456.13","79,626.14","79,626.14","44,718,000,633"
09-Apr-25,"76,273.56","83,541.00","74,589.67","82,573.95","82,573.95","84,213,627,038"
08-Apr-25,"79,218.48","80,823.89","76,198.02","76,271.95","76,271.95","48,314,590,749"
07-Apr-25,"78,221.34","81,119.06","74,436.68","79,235.34","79,235.34","91,262,424,987"
06-Apr-25,"83,504.51","83,704.72","77,097.74","78,214.48","78,214.48","36,294,853,736"
05-Apr-25,"83,844.70","84,207.02","82,377.73","83,504.80","83,504.80","14,380,803,631"
04-Apr-25,"83,100.25","84,696.15","81,670.75","83,843.80","83,843.80","45,157,640,207"
03-Apr-25,"82,487.48","83,909.30","81,282.10","83,102.83","83,102.83","36,852,112,080"
02-Apr-25,"85,180.61","88,466.95","82,343.54","82,485.71","82,485.71","47,584,398,470"
01-Apr-25,"82,551.92","85,487.37","82,429.36","85,169.17","85,169.17","28,175,650,319"
31-Mar-25,"82,336.06","83,870.13","81,293.89","82,548.91","82,548.91","29,004,228,247"
30-Mar-25,"82,596.98","83,505.00","81,573.25","82,334.52","82,334.52","14,763,760,943"
29-Mar-25,"84,352.07","84,567.34","81,634.14","82,597.59","82,597.59","16,969,396,135"
28-Mar-25,"87,185.23","87,489.86","83,557.64","84,353.15","84,353.15","34,198,619,509"
27-Mar-25,"86,896.26","87,786.73","85,837.94","87,177.10","87,177.10","24,413,471,941"
26-Mar-25,"87,460.23","88,292.16","85,861.45","86,900.88","86,900.88","26,704,046,038"
25-Mar-25,"87,512.82","88,542.40","86,346.08","87,471.70","87,471.70","30,005,840,049"
24-Mar-25,"86,070.93","88,758.73","85,541.20","87,498.91","87,498.91","34,582,604,933"
23-Mar-25,"83,831.90","86,094.78","83,794.91","86,054.38","86,054.38","12,594,615,537"
22-Mar-25,"84,046.26","84,513.88","83,674.78","83,832.48","83,832.48","9,863,214,091"
21-Mar-25,"84,164.54","84,782.27","83,171.07","84,043.24","84,043.24","19,030,452,299"
20-Mar-25,"86,872.95","87,443.27","83,647.20","84,167.20","84,167.20","29,028,988,961"
19-Mar-25,"82,718.80","87,021.19","82,569.73","86,854.23","86,854.23","34,931,960,257"
18-Mar-25,"84,075.72","84,075.72","81,179.99","82,718.50","82,718.50","24,095,774,594"
17-Mar-25,"82,576.34","84,725.33","82,492.16","84,075.69","84,075.69","25,092,785,558"
16-Mar-25,"84,333.32","85,051.60","82,017.91","82,579.69","82,579.69","21,330,270,174"
15-Mar-25,"83,968.41","84,672.67","83,639.59","84,343.11","84,343.11","13,650,491,277"
14-Mar-25,"81,066.99","85,263.29","80,797.56","83,969.10","83,969.10","29,588,112,414"
13-Mar-25,"83,724.92","84,301.70","79,931.85","81,066.70","81,066.70","31,412,940,153"
12-Mar-25,"82,857.38","84,358.58","80,635.25","83,722.36","83,722.36","40,353,484,454"
11-Mar-25,"78,523.88","83,577.76","76,624.25","82,862.21","82,862.21","54,702,837,196"
10-Mar-25,"80,597.15","83,955.93","77,420.59","78,532.00","78,532.00","54,061,099,422"
09-Mar-25,"86,154.30","86,471.13","80,052.48","80,601.04","80,601.04","30,899,345,977"
08-Mar-25,"86,742.66","86,847.27","85,247.48","86,154.59","86,154.59","18,206,118,081"
07-Mar-25,"89,963.28","91,191.05","84,717.68","86,742.67","86,742.67","65,945,677,657"
06-Mar-25,"90,622.36","92,804.94","87,852.14","89,961.73","89,961.73","47,749,810,486"
05-Mar-25,"87,222.95","90,998.24","86,379.77","90,623.56","90,623.56","50,498,988,027"
04-Mar-25,"86,064.07","88,911.27","81,529.24","87,222.20","87,222.20","68,095,241,474"
03-Mar-25,"94,248.42","94,429.75","85,081.30","86,065.67","86,065.67","70,072,228,536"
02-Mar-25,"86,036.26","95,043.44","85,040.21","94,248.35","94,248.35","58,398,341,092"
01-Mar-25,"84,373.87","86,522.30","83,794.23","86,031.91","86,031.91","29,190,628,396"
28-Feb-25,"84,705.63","85,036.32","78,248.91","84,373.01","84,373.01","83,610,570,576"
27-Feb-25,"84,076.86","87,000.78","83,144.96","84,704.23","84,704.23","52,659,591,954"
26-Feb-25,"88,638.89","89,286.25","82,131.90","84,347.02","84,347.02","64,597,492,134"
25-Feb-25,"91,437.12","92,511.08","86,008.23","88,736.17","88,736.17","92,139,104,128"
24-Feb-25,"96,277.96","96,503.45","91,371.74","91,418.17","91,418.17","44,046,480,529"
23-Feb-25,"96,577.80","96,671.88","95,270.45","96,273.92","96,273.92","16,999,478,976"
22-Feb-25,"96,134.20","96,950.16","95,765.34","96,577.76","96,577.76","18,353,824,477"
21-Feb-25,"98,340.67","99,497.97","94,852.96","96,125.55","96,125.55","49,608,706,470"
20-Feb-25,"96,632.68","98,767.20","96,442.67","98,333.94","98,333.94","31,668,022,771"
19-Feb-25,"95,532.53","96,855.59","95,011.97","96,635.61","96,635.61","28,990,872,862"
18-Feb-25,"95,773.81","96,695.38","93,388.84","95,539.55","95,539.55","37,325,720,482"
17-Feb-25,"96,179.01","97,032.23","95,243.55","95,773.38","95,773.38","27,336,550,690"
16-Feb-25,"97,580.49","97,725.59","96,060.98","96,175.03","96,175.03","16,536,755,396"
15-Feb-25,"97,508.38","97,975.04","97,240.20","97,580.35","97,580.35","17,047,266,288"
14-Feb-25,"96,623.37","98,819.47","96,342.80","97,508.97","97,508.97","32,697,987,277"
13-Feb-25,"97,888.75","98,111.09","95,269.71","96,623.87","96,623.87","37,147,280,860"
12-Feb-25,"95,745.70","98,151.02","94,101.20","97,885.86","97,885.86","49,340,445,530"
11-Feb-25,"97,438.13","98,492.90","94,875.04","95,747.43","95,747.43","37,488,783,272"
10-Feb-25,"96,499.46","98,333.22","95,320.84","97,437.55","97,437.55","40,078,962,391"
09-Feb-25,"96,481.31","97,325.28","94,745.26","96,500.09","96,500.09","27,732,901,800"
08-Feb-25,"96,533.26","96,877.80","95,702.49","96,482.45","96,482.45","22,447,526,395"
07-Feb-25,"96,581.32","100,154.14","95,653.88","96,529.09","96,529.09","55,741,290,456"
06-Feb-25,"96,610.64","99,168.61","95,707.35","96,593.30","96,593.30","45,302,471,947"
05-Feb-25,"97,878.01","99,113.21","96,174.83","96,615.45","96,615.45","49,125,911,241"
04-Feb-25,"101,398.72","101,745.62","96,208.11","97,871.82","97,871.82","73,002,130,211"
03-Feb-25,"97,681.10","102,514.17","91,242.89","101,405.42","101,405.42","115,400,897,748"
02-Feb-25,"100,661.54","101,430.66","96,216.08","97,688.98","97,688.98","63,091,816,853"
01-Feb-25,"102,402.80","102,755.73","100,297.71","100,655.91","100,655.91","27,757,944,848"
31-Jan-25,"104,737.56","106,026.35","101,543.88","102,405.02","102,405.02","45,732,764,360"
30-Jan-25,"103,709.34","106,418.77","103,321.65","104,735.30","104,735.30","41,915,744,521"
29-Jan-25,"101,317.52","104,750.80","101,283.82","103,703.21","103,703.21","47,432,049,818"
28-Jan-25,"102,095.41","103,730.82","100,238.19","101,332.48","101,332.48","47,180,685,494"
27-Jan-25,"102,680.30","103,214.11","97,795.94","102,087.69","102,087.69","89,006,608,428"
26-Jan-25,"104,713.21","105,438.65","102,507.71","102,682.50","102,682.50","22,543,395,879"
25-Jan-25,"104,824.03","105,243.79","104,120.38","104,714.65","104,714.65","23,888,996,502"
24-Jan-25,"103,965.67","107,098.55","102,772.13","104,819.48","104,819.48","52,388,229,265"
23-Jan-25,"103,657.67","106,820.33","101,257.80","103,960.17","103,960.17","104,104,515,428"
22-Jan-25,"106,136.38","106,294.34","103,360.27","103,653.07","103,653.07","53,878,181,052"
21-Jan-25,"102,052.58","107,180.92","100,103.95","106,146.27","106,146.27","88,733,878,242"
20-Jan-25,"101,083.75","109,114.88","99,471.36","102,016.66","102,016.66","126,279,678,351"
19-Jan-25,"104,411.29","106,299.80","99,570.53","101,089.61","101,089.61","76,789,928,525"
18-Jan-25,"104,124.95","104,913.20","102,226.62","104,408.07","104,408.07","50,445,655,726"
17-Jan-25,"100,025.77","105,884.23","99,948.91","104,462.04","104,462.04","71,888,972,663"
16-Jan-25,"100,505.30","100,781.59","97,364.45","99,756.91","99,756.91","54,103,781,805"
15-Jan-25,"96,534.05","100,697.23","96,501.64","100,504.49","100,504.49","57,805,923,627"
14-Jan-25,"94,519.01","97,352.66","94,322.16","96,534.05","96,534.05","53,769,675,818"
13-Jan-25,"94,488.89","95,837.00","89,260.10","94,516.52","94,516.52","72,978,998,252"
12-Jan-25,"94,565.73","95,367.54","93,712.51","94,488.44","94,488.44","20,885,130,965"
11-Jan-25,"94,700.84","94,977.69","93,840.05","94,566.59","94,566.59","18,860,894,100"
10-Jan-25,"92,494.49","95,770.61","92,250.09","94,701.45","94,701.45","62,058,693,684"
09-Jan-25,"95,043.48","95,349.72","91,220.84","92,484.04","92,484.04","62,777,261,693"
08-Jan-25,"96,924.16","97,258.32","92,525.84","95,043.52","95,043.52","63,875,859,171"
07-Jan-25,"102,248.85","102,712.48","96,132.88","96,922.70","96,922.70","58,685,738,547"
06-Jan-25,"98,314.95","102,482.88","97,926.15","102,078.09","102,078.09","51,823,432,705"
05-Jan-25,"98,233.91","98,813.30","97,291.77","98,314.96","98,314.96","20,525,254,825"
04-Jan-25,"98,106.99","98,734.43","97,562.98","98,236.23","98,236.23","22,342,608,078"
03-Jan-25,"96,881.73","98,956.91","96,034.62","98,107.43","98,107.43","35,611,391,163"
02-Jan-25,"94,416.29","97,739.82","94,201.57","96,886.88","96,886.88","46,009,564,411"
01-Jan-25,"93,425.10","94,929.87","92,788.13","94,419.76","94,419.76","24,519,888,919"
31-Dec-24,"92,643.25","96,090.60","91,914.03","93,429.20","93,429.20","43,625,106,843"
30-Dec-24,"93,527.20","94,903.32","91,317.13","92,643.21","92,643.21","56,188,003,691"
29-Dec-24,"95,174.05","95,174.88","92,881.79","93,530.23","93,530.23","29,635,885,267"
28-Dec-24,"94,160.19","95,525.90","94,014.29","95,163.93","95,163.93","24,107,436,185"
27-Dec-24,"95,704.98","97,294.84","93,310.74","94,164.86","94,164.86","52,419,934,565"
26-Dec-24,"99,297.70","99,884.57","95,137.88","95,795.52","95,795.52","47,054,980,873"
25-Dec-24,"98,675.91","99,478.75","97,593.47","99,299.20","99,299.20","33,700,394,629"
24-Dec-24,"94,684.34","99,404.06","93,448.02","98,676.09","98,676.09","47,114,953,674"
23-Dec-24,"95,099.39","96,416.21","92,403.13","94,686.24","94,686.24","65,239,002,919"
22-Dec-24,"97,218.32","97,360.27","94,202.19","95,104.94","95,104.94","43,147,981,314"
21-Dec-24,"97,756.20","99,507.10","96,426.52","97,224.73","97,224.73","51,765,334,294"
20-Dec-24,"97,484.70","98,098.91","92,175.18","97,755.93","97,755.93","105,634,083,408"
19-Dec-24,"100,070.69","102,748.15","95,587.68","97,490.95","97,490.95","97,221,662,392"
18-Dec-24,"106,147.30","106,470.61","100,041.54","100,041.54","100,041.54","93,865,656,139"
17-Dec-24,"106,030.69","108,268.45","105,291.73","106,140.60","106,140.60","68,589,364,868"
16-Dec-24,"104,293.58","107,780.58","103,322.98","106,029.72","106,029.72","91,020,417,816"
15-Dec-24,"101,373.53","105,047.54","101,227.03","104,298.70","104,298.70","51,145,914,137"
14-Dec-24,"101,451.44","102,618.88","100,634.05","101,372.97","101,372.97","40,422,968,793"
13-Dec-24,"100,046.65","101,888.80","99,233.28","101,459.26","101,459.26","56,894,751,583"
12-Dec-24,"101,167.80","102,524.91","99,339.95","100,043.00","100,043.00","72,073,983,533"
11-Dec-24,"96,656.06","101,913.36","95,747.23","101,173.03","101,173.03","85,391,409,936"
10-Dec-24,"97,441.23","98,270.16","94,321.26","96,675.43","96,675.43","104,823,780,634"
09-Dec-24,"101,237.06","101,272.51","94,355.91","97,432.72","97,432.72","110,676,473,908"
08-Dec-24,"99,921.91","101,399.99","98,771.52","101,236.02","101,236.02","44,125,751,925"
07-Dec-24,"99,916.71","100,563.38","99,030.88","99,923.34","99,923.34","44,177,510,897"
06-Dec-24,"97,074.23","102,039.88","96,514.88","99,920.71","99,920.71","94,534,772,658"
05-Dec-24,"98,741.54","103,900.47","91,998.78","96,593.57","96,593.57","149,218,945,580"
